statement_originator,statement_date,statement,verdict,statement_source,tags,factchecker,factcheck_date,factcheck_analysis_link
Hillary Davis,"May 6, 2015","""The profit [from automated traffic enforcement cameras] is going to the private corporations, not to the city or state.""",false,hearing at the General Assembly,Rhode Island; City Budget; City Government; Civil Rights; Debt; History; Legal Issues; Crime; Public Safety; State Budget,C. Eugene Emery Jr.,"June 14, 2015",https://www.politifact.com/factchecks/2015/jun/14/hillary-davis/aclu-says-profits-traffic-cameras-go-private-compa/
John Oliver,"June 7, 2015","Says ""Florida is a model"" for successful pretrial release programs.",half-true,"segment about bail on ""Last Week Tonight""",Criminal Justice; Crime; PunditFact,Katie Sanders,"June 12, 2015",https://www.politifact.com/factchecks/2015/jun/12/john-oliver/john-oliver-hails-pretrial-services-florida-progre/
Russell Brand,"May 26, 2015","""The American murder rate is 50 times that of any other developed nation.""",false,episode of 'The Trews',Crime; PunditFact; Guns,Katie Sanders,"June 2, 2015",https://www.politifact.com/factchecks/2015/jun/02/russell-brand/russell-brand-misinforms-fans-about-us-murder-rate/
Robert Puente,"May 12, 2015","If Milwaukee approves reducing its maximum forfeiture for marijuana possession to $50, the city would have ""23 different bicycle violations that have a higher forfeiture.""",half-true,remarks to the Milwaukee Common Council,City Government; Drugs; Crime; Government Regulation; Marijuana; Wisconsin,Tom Kertscher,"June 1, 2015",https://www.politifact.com/factchecks/2015/jun/01/robert-puente-wisc/would-milwaukees-maximum-forfeiture-marijuana-be-l/
Rebecca Quigley,"May 14, 2015","""Once a woman enters into the sex trade, her average life expectancy is seven years.""",false,"comment on a ""State of the State"" TV program.",Rhode Island; Children; Crime; Public Health; Public Safety; Recreation; Sexuality; Women; Workers,C. Eugene Emery Jr.,"May 31, 2015",https://www.politifact.com/factchecks/2015/may/31/rebecca-quigley/does-becoming-prostitute-mean-youve-only-got-about/
Facebook posts,"May 13, 2015","Says Marco Rubio said that ""felons should not have their voting rights restored"" but that ""convicted felons should be allowed to own guns after they have done their time.""",false,Facebook post,Elections; Crime; Florida; Guns,Amy Sherman,"May 27, 2015",https://www.politifact.com/factchecks/2015/may/27/facebook-posts/facebook-meme-says-marco-rubio-wants-restore-gun-r/
Donald Trump,"May 13, 2015","""You can be an NFL player with murder charges and not be suspended.""",half-true,tweet,Crime; Sports; PunditFact,Katie Sanders,"May 18, 2015",https://www.politifact.com/factchecks/2015/may/18/donald-trump/trump-tees-tom-bradys-suspension-says-players-murd/
Kathleen Sullivan,"April 29, 2015","""The proportion of Rhode Islanders entering substance abuse treatment primarily due to marijuana use has reached its highest point in 20 years.""",false,testimony before the House Judiciary Committee,Rhode Island; Consumer Safety; Criminal Justice; Drugs; Economy; History; Crime; Government Regulation; Public Health; Public Safety; Recreation; Regulation; Small Business; Taxes; Marijuana,Mark  Reynolds,"May 17, 2015",https://www.politifact.com/factchecks/2015/may/17/kathleen-sullivan/anti-marijuana-advocate-says-treatment-levels-have/
Garnet Coleman,"May 6, 2015","""Transgender individuals in the U.S. have a 1-in-12 chance of being murdered.""",pants-fire,committee hearing,Corrections and Updates; Criminal Justice; Crime; Sexuality; Texas,W. Gardner Selby,"May 13, 2015",https://www.politifact.com/factchecks/2015/may/13/garnet-coleman/garnet-coleman-said-transgender-person-has-1-12-ch/
Everytown for Gun Safety,"May 6, 2015","""Once again, a police officer has been killed with an illegal gun from Georgia – a state that last year did the NRA’s bidding and weakened its already lax gun laws.""",mostly-false,press release,Georgia; Crime; Guns,Nancy Badertscher,"May 12, 2015",https://www.politifact.com/factchecks/2015/may/12/everytown-gun-safety/advocacy-group-overreaches-claim-nypd-shooting/
Danny Porter,"May 4, 2015","""A sitting sheriff cannot be charged except by a warrant issued by a Superior Court judge.""",half-true,interview with AM750 and 95.5 FM News/Talk WSB radio,Georgia; Legal Issues; Crime,Nancy Badertscher,"May 6, 2015",https://www.politifact.com/factchecks/2015/may/06/danny-porter/gwinnett-da-over-reaches-sheriff-hill-shooting-sta/
David A. Clarke Jr.,"April 26, 2015","The man who killed a motorist who fatally struck a 2-year-old was ""back on the street"" because he had received a 13-year sentence for bank robbery but only ""served two years.""",mostly-false,interview,Criminal Justice; Crime; Guns; Wisconsin,Tom Kertscher,"April 30, 2015",https://www.politifact.com/factchecks/2015/apr/30/david-clarke-jr/killer-was-street-after-serving-2-years-13-year-ro/
Van Wanggaard,"April 21, 2015","""There's no statistical evidence that"" a waiting period for handgun purchases ""reduces violence whatsoever.""",mostly-true,legislative floor debate,Crime; Public Health; Guns; Wisconsin,Tom Kertscher,"April 27, 2015",https://www.politifact.com/factchecks/2015/apr/27/van-wanggaard/no-evidence-waiting-period-handgun-purchases-reduc/
Edward  Flynn,"April 14, 2015","In Wisconsin, a ""second arrest for carrying pot is a felony,"" but a second or subsequent arrest ""for carrying a gun illegally is a misdemeanor.""",mostly-true,news conference,Criminal Justice; Drugs; Legal Issues; Crime; Guns; Wisconsin,Tom Kertscher,"April 15, 2015",https://www.politifact.com/factchecks/2015/apr/15/edward-flynn/wisconsin-carrying-marijuana-second-time-felony-il/
Sally Kohn,"March 19, 2015","""White men account for 69 percent of those arrested for violent crimes.""",false,opinion piece on CNN.com,Crime; PunditFact,Jon Greenberg,"April 2, 2015",https://www.politifact.com/factchecks/2015/apr/02/sally-kohn/sally-kohn-white-men-69-percent-arrested-violent/
Fran Lebowitz,"February 20, 2015","""Not a single unarmed white person has been shot by the police"" in New York in about 45 years.",false,"panel on ""Real Time with Bill Maher""",Crime; Public Safety; PunditFact,Katie Sanders,"April 1, 2015",https://www.politifact.com/factchecks/2015/apr/01/fran-lebowitz/fran-lebowitz-claims-nypd-has-never-shot-unarmed-w/
Greg Gutfeld,"March 10, 2015","Under New York Mayor Bill de Blasio, homicides are up by 20 percent, and subway delays have soared 45 percent.",mostly-false,commentary on Fox News.,Crime; Transportation; PunditFact,Jon Greenberg,"March 23, 2015",https://www.politifact.com/factchecks/2015/mar/23/greg-gutfeld/nyc-mayor-de-blasio-responsible-uptick-murders-and/
Ken Plum,,"""We've got 40 years of study now that show that, with a good preschool start, you're less likely to be on public dole, you're less likely to be in prison.""",mostly-true,,Children; Education; Crime; Welfare; Virginia,Sean Gorman,"March 23, 2015",https://www.politifact.com/factchecks/2015/mar/23/ken-plum/ken-plum-says-pre-k-education-leads-fewer-arrests/
Florida Students for Concealed Carry,"March 16, 2015","""According to the state of Florida, you are almost twice as likely to be attacked by an alligator than by someone who happens to carry a conceal-and-carry permit.""",mostly-false,Florida Senate higher education committee hearing,Animals; Corrections and Updates; Crime; Florida; Guns,Amy Sherman,"March 23, 2015",https://www.politifact.com/factchecks/2015/mar/23/florida-students-concealed-carry/are-alligator-attacks-more-common-attacks-those-gu/
"Young, Gifted and Black Coalition","January 9, 2015","""Black people are eight times more likely to be arrested than white people"" in Madison.",half-true,open letter,City Government; Civil Rights; Criminal Justice; Crime; Public Safety; Guns; Wisconsin,Tom Kertscher,"March 9, 2015",https://www.politifact.com/factchecks/2015/mar/09/young-gifted-and-black-coalition/madison-black-adults-are-8-times-more-likely-white/
Greg Abbott,"February 22, 2015","""Already this calendar year, since January 1, we have had more than 20,000 people come across the border, apprehended, unauthorized.""",true,"interview on CBS's ""Face the Nation""",Immigration; Criminal Justice; Crime; Texas,W. Gardner Selby,"March 3, 2015",https://www.politifact.com/factchecks/2015/mar/03/greg-abbott/already-year-greg-abbott-says-over-20000-immigrant/
John Legend,"February 22, 2015","""We live in the most incarcerated country in the world.""",mostly-true,speech at the Oscars,Criminal Justice; Crime; PunditFact,Katie Sanders,"February 23, 2015",https://www.politifact.com/factchecks/2015/feb/23/john-legend/fact-checking-john-legends-claim-we-live-most-inca/
Eric Holder,"February 17, 2015","Last year, ""we saw the first reduction in the federal prison population in 32 years.""",true,remarks at the National Press Club,National; Corrections and Updates; Criminal Justice; Crime,Lauren Carroll,"February 23, 2015",https://www.politifact.com/factchecks/2015/feb/23/eric-holder/federal-prison-population-drops-first-time-3-decad/
Lori Haas,"January 19, 2015","In states that have private-sale background checks for handguns ""49 percent fewer women are shot and killed.""",half-true,news conference,Crime; States; Women; Guns; Virginia,Sean Gorman,"February 16, 2015",https://www.politifact.com/factchecks/2015/feb/16/lori-haas/haas-says-fewer-women-killed-guns-states-expanded-/
Barack Obama,"February 8, 2015","""Nearly one in five women in America has been a victim of rape or attempted rape.""",mostly-true,public-service video during the Grammys,National; Criminal Justice; Crime; Sexuality; Women,Louis Jacobson,"February 16, 2015",https://www.politifact.com/factchecks/2015/feb/16/barack-obama/barack-obama-says-nearly-1-5-women-us-has-been-rap/
Rick Perry,"January 15, 2015","Texas has ""the lowest crime rate in this state since 1968"" because of changes in law regarding nonviolent drug offenders.",half-true,valedictory speech as governor to the Texas Legislature,Criminal Justice; Drugs; Crime; Texas,W. Gardner Selby,"February 3, 2015",https://www.politifact.com/factchecks/2015/feb/03/rick-perry/rick-perry-says-changes-drug-laws-led-lowest-texas/
John Cornyn,"January 27, 2015","More ""than 80 percent of sex trafficking victims in America are U.S. citizens.""",half-true,Senate floor speech,Criminal Justice; Crime; Texas,W. Gardner Selby,"January 30, 2015",https://www.politifact.com/factchecks/2015/jan/30/john-cornyn/john-cornyn-says-more-80-percent-us-sexual-traffic/
John Cornyn,"January 27, 2015","The Super Bowl has ""one of the highest levels of human sex trafficking activity of any event in the country.""",mostly-false,press conference,National; Crime; Sports,Lauren Carroll,"January 29, 2015",https://www.politifact.com/factchecks/2015/jan/29/john-cornyn/does-sex-trafficking-increase-around-super-bowl/
Jeff Clemens,"January 20, 2015","Online voter registration is a ""more secure"" way of doing voter registration.",mostly-true,Senate Ethics and Elections committee hearing,Elections; Crime; Technology; Florida,Amy Sherman,"January 23, 2015",https://www.politifact.com/factchecks/2015/jan/23/jeff-clemens/online-voter-registration-more-secure-florida-stat/
Mark Warner,"December 3, 2014","Regarding sexual assault against women, ""It’s actually safer not to be in college than it is to be in college.""",mostly-false,interview.,Education; Crime; Virginia,Sean Gorman,"January 4, 2015",https://www.politifact.com/factchecks/2015/jan/04/mark-warner/warner-sexual-assualt-its-safer-women-not-be-colle/
Rudy Giuliani,"December 21, 2014","Says President Barack Obama has said ""that everybody should hate the police.""",pants-fire,interview on Fox News,Civil Rights; Criminal Justice; Crime; PunditFact,Lauren Carroll,"December 23, 2014",https://www.politifact.com/factchecks/2014/dec/23/rudy-giuliani/giuliani-obama-propaganda-says-everybody-should-ha/
James Crowley,"December 6, 2014","""Surveys of teens in high school reveal that knowing a classmate who sells cannabis is 90 times more common than knowing a classmate who sells alcohol.""",half-true,commentary,Rhode Island; Children; Drugs; Education; Crime; Polls and Public Opinion; Public Health; Pundits; Marijuana,Katie Mulvaney,"December 21, 2014",https://www.politifact.com/factchecks/2014/dec/21/james-crowley/doctor-says-teens-much-likelier-know-classmate-sel/
Matthew Cooke,"December 10, 2014","The United States has ""more of our people in prison than Russia, China, and North Korea combined.""",mostly-false,Huffington Post column,China; Crime; PunditFact,Katie Sanders,"December 16, 2014",https://www.politifact.com/factchecks/2014/dec/16/matthew-cooke/us-prison-population-big-russia-china-and-north-ko/
Texas Right to Life,"December 5, 2014","University of Texas students ""signed a petition seeking the legal right to abort newborn babies up to five-years-old.""",half-true,email blast,Abortion; Criminal Justice; Education; Crime; Texas,W. Gardner Selby,"December 10, 2014",https://www.politifact.com/factchecks/2014/dec/10/texas-right-life/texas-right-life-says-ut-students-signed-petition-/
Richard Saslaw,"November 24, 2014","Female students at UVA ""have a 20 percent chance of being sexually assaulted.""",mostly-false,presentation.,Crime; Public Safety; Virginia,Sean Gorman,"December 8, 2014",https://www.politifact.com/factchecks/2014/dec/08/richard-saslaw/saslaw-says-20-percent-female-students-university-/
